timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-27T02:12:56.048Z","0","60","91","3365","5102","4783","2106","3836","3017","2444","1912",""
"2026-07-27T02:12:57.212Z","0","56","87","7819","15535","1280","6497","2065","4365","4560","657",""
"2026-07-27T02:12:58.106Z","0","44","75","399416","135747","10873","10280","16129","14112","25419","4196",""
"2026-07-27T02:12:58.892Z","0","53","69","3021","4565","552","6730","6943","5486","1807","707",""
"2026-07-27T02:12:59.672Z","0","50","63","49330","42332","4142","11646","9102","9957","1156","1391",""
"2026-07-27T02:13:00.458Z","0","40","70","142501","72227","95326","2773","3687","7742","9648","3082",""
"2026-07-27T02:13:01.880Z","0","48","84","56893","17371","12867","21907","25555","12870","11672","11084",""
"2026-07-27T02:13:02.762Z","0","38","91","10429","11598","13259","8731","4186","5016","1839","1803",""
"2026-07-27T02:13:03.680Z","0","40","94","1063","10235","5290","1372","3337","3666","1397","776",""
"2026-07-27T02:13:04.503Z","0","35","93","41015","59381","32244","27639","8068","3378","1561","558",""
"2026-07-27T02:13:05.522Z","0","41","87","1786","7950","2226","3995","7094","6702","7641","2174",""
"2026-07-27T02:13:06.578Z","0","38","87","5311","13482","23288","1318","9382","3466","4653","3837",""
"2026-07-27T02:13:07.478Z","0","38","90","9564","17839","6205","10310","5567","7343","17680","5191",""
"2026-07-27T02:13:09.302Z","0","66","77","9853","12873","771","4613","3201","14549","8698","7663",""
"2026-07-27T02:13:10.088Z","0","56","75","1300591","174843","13894","45345","26790","36123","60198","11258",""
"2026-07-27T02:13:10.874Z","0","56","60","453434","20980","1794","2528","1469","2201","8296","3066",""
"2026-07-27T02:13:11.852Z","0","57","60","13510","17968","9456","11459","8091","12198","7005","3993",""
"2026-07-27T02:13:12.776Z","0","38","66","62347","44745","18966","15950","17836","5929","1857","862",""
"2026-07-27T02:13:13.730Z","0","30","75","1790386","285208","237136","35263","61297","33956","41606","40439",""
"2026-07-27T02:13:14.540Z","0","38","81","584831","174041","6939","76144","19145","51062","35180","16716",""
"2026-07-27T02:13:15.410Z","0","40","77","10143","30300","5965","9115","3023","19703","12298","5554",""
"2026-07-27T02:13:16.474Z","0","51","66","1692154","85613","10551","8996","12188","28993","19425","6326",""
"2026-07-27T02:13:18.136Z","0","70","63","38456","20088","4296","28352","10154","29923","16957","12549",""
"2026-07-27T02:13:19.618Z","0","56","61","751643","122502","17504","26028","17735","6184","15647","11185",""
"2026-07-27T02:13:20.248Z","0","35","57","328291","487058","14094","79353","16177","18369","43170","20608",""
"2026-07-27T02:13:21.034Z","0","51","60","16473","6351","5330","2696","6200","35305","21124","4860",""
"2026-07-27T02:13:22.948Z","0","48","48","4266","16596","612","4046","7168","7838","2043","2398",""
"2026-07-27T02:13:23.758Z","0","77","44","5881","10858","3908","2813","10051","16615","25183","6029",""
"2026-07-27T02:13:24.910Z","0","61","51","155059","121115","5675","24795","28713","25824","19795","4125",""
"2026-07-27T02:13:25.876Z","0","66","50","604537","31525","1429","6815","6636","24484","60254","24025",""
"2026-07-27T02:13:26.662Z","0","50","57","51666","122521","62229","28609","16725","31100","25558","35240",""
"2026-07-27T02:13:27.520Z","0","56","51","367033","38924","7945","2178","713","8016","5718","6571",""
"2026-07-27T02:13:28.918Z","0","44","53","801645","234324","37291","23755","10611","11658","16537","11437",""
"2026-07-27T02:13:29.698Z","0","34","67","62726","25531","17647","26281","18358","11819","14286","10490",""
"2026-07-27T02:13:30.484Z","0","20","64","526096","377630","51322","84300","23547","15267","24213","33660",""
"2026-07-27T02:13:31.270Z","0","10","69","1873370","607119","61132","230861","178707","45360","36520","61593",""
"2026-07-27T02:13:32.734Z","0","23","75","505254","129887","9418","91337","53725","41364","25184","10191",""
"2026-07-27T02:13:33.868Z","0","26","69","4334","9832","1926","4802","5046","4669","3896","571",""
"2026-07-27T02:13:34.654Z","0","51","63","16219","14997","271","4388","2536","11782","2702","1493",""
"2026-07-27T02:13:36.034Z","0","60","64","90502","11391","6723","1013","1726","2603","1855","708",""
"2026-07-27T02:13:36.946Z","0","48","57","120023","32539","4186","2613","2442","1609","1705","1633",""
"2026-07-27T02:13:37.768Z","0","44","50","9923","29746","1098","5002","7060","6820","3004","2308",""
"2026-07-27T02:13:45.850Z","0","53","74","6246","14206","5108","8861","3590","2700","1388","801",""
"2026-07-27T02:13:47.086Z","0","30","60","178137","117194","25197","18657","3129","14665","17215","4128",""
